Stimulus_Number,Filename
1631,1021_IEO_ANG_HI
178,1003_IEO_DIS_MD
1872,1024_IEO_SAD_LO
2485,1031_MTI_ANG_XX
3866,1048_IWW_SAD_XX
3448,1043_IOM_NEU_XX
814,1011_IEO_SAD_HI
4985,1062_IEO_HAP_LO
2990,1037_ITH_FEA_XX
1512,1019_IWL_SAD_XX
1884,1024_TIE_NEU_XX
5413,1067_TIE_ANG_XX
4475,1055_ITS_HAP_XX
6421,1079_MTI_FEA_XX
3941,1049_IOM_HAP_XX
1215,1015_WSI_ANG_XX
962,1012_TSI_SAD_XX
5725,1071_IEO_HAP_HI
5101,1063_TAI_HAP_XX
3143,1039_MTI_DIS_XX
6721,1083_TIE_NEU_XX
4089,1051_IEO_ANG_LO
3510,1044_IEO_HAP_MD
1949,1024_WSI_DIS_XX
2701,1034_IEO_DIS_LO
826,1011_TIE_SAD_XX
6220,1077_IEO_ANG_LO
4481,1055_TSI_HAP_XX
5952,1073_ITS_SAD_XX
692,1009_IWL_SAD_XX
4562,1056_TSI_NEU_XX
1636,1021_IEO_DIS_MD
2486,1031_MTI_FEA_XX
7399,1091_TAI_FEA_XX
5501,1068_IOM_ANG_XX
2258,1028_DFA_FEA_XX
3039,1038_IOM_HAP_XX
491,1006_WSI_DIS_XX
2506,1031_ITS_NEU_XX
3372,1042_IWW_NEU_XX
6500,1080_MTI_HAP_XX
7084,1087_IWL_DIS_XX
5943,1073_ITH_DIS_XX
5842,1072_TAI_FEA_XX
1081,1014_IOM_DIS_XX
1700,1021_WSI_SAD_XX
6565,1081_IOM_SAD_XX
392,1005_ITS_NEU_XX
5762,1071_MTI_NEU_XX
1781,1022_WSI_HAP_XX
1210,1015_TSI_FEA_XX
997,1013_IOM_ANG_XX
6857,1084_TSI_NEU_XX
2630,1033_IOM_SAD_XX
984,1013_IEO_FEA_HI
548,1007_ITH_FEA_XX
7255,1089_DFA_NEU_XX
6828,1084_MTI_HAP_XX
2096,1026_ITS_NEU_XX
6044,1074_WSI_NEU_XX
3314,1041_ITH_NEU_XX
6946,1085_WSI_HAP_XX
4516,1056_IOM_SAD_XX
7020,1086_ITS_DIS_XX
4380,1054_ITH_NEU_XX
2010,1025_DFA_SAD_XX
1921,1024_ITH_HAP_XX
2909,1036_ITH_DIS_XX
410,1006_IEO_NEU_XX
6843,1084_ITH_FEA_XX
6208,1076_WSI_HAP_XX
6815,1084_IWW_NEU_XX
4156,1051_TSI_FEA_XX
6064,1075_IEO_DIS_MD
5432,1067_TAI_FEA_XX
3335,1041_TSI_ANG_XX
2205,1028_IEO_ANG_HI
4290,1053_MTI_FEA_XX
4630,1057_ITH_FEA_XX
5526,1068_IWL_FEA_XX
2479,1031_TAI_ANG_XX
1223,1016_IEO_SAD_MD
6954,1086_IEO_HAP_HI
3147,1039_IWL_ANG_XX
6264,1077_IWL_DIS_XX
5872,1072_ITS_FEA_XX
5642,1070_IEO_HAP_MD
1811,1023_IOM_ANG_XX
5892,1073_IEO_SAD_HI
820,1011_IEO_FEA_HI
2852,1036_IEO_NEU_XX
6505,1080_IWL_NEU_XX
6200,1076_ITS_DIS_XX
7128,1088_IEO_DIS_LO
3473,1043_IWL_HAP_XX
5338,1066_IOM_FEA_XX
5230,1065_IEO_NEU_XX
3766,1047_IEO_FEA_HI
2650,1033_MTI_FEA_XX
5080,1063_IEO_DIS_MD
1761,1022_ITH_DIS_XX
2374,1030_IEO_DIS_MD
3019,1038_IEO_HAP_HI
4608,1057_TAI_NEU_XX
4435,1055_IOM_ANG_XX
2611,1033_IEO_SAD_MD
6661,1082_TAI_FEA_XX
5932,1073_IWL_NEU_XX
6480,1080_TIE_DIS_XX
6537,1080_WSI_SAD_XX
4158,1051_WSI_NEU_XX
6344,1078_IWL_ANG_XX
3157,1039_DFA_HAP_XX
4170,1052_IEO_SAD_HI
5238,1065_IEO_ANG_MD
7412,1091_IWL_DIS_XX
4422,1055_IEO_FEA_HI
5243,1065_IEO_DIS_LO
2664,1033_DFA_NEU_XX
1138,1015_IEO_HAP_MD
5870,1072_ITS_SAD_XX
2716,1034_IWW_NEU_XX
2739,1034_IWL_DIS_XX
6451,1079_TSI_FEA_XX
2713,1034_IOM_ANG_XX
6523,1080_ITS_NEU_XX
6030,1074_DFA_FEA_XX
950,1012_DFA_SAD_XX
6533,1080_TSI_FEA_XX
3215,1040_TAI_HAP_XX
6555,1081_IEO_DIS_MD
4229,1052_ITS_HAP_XX
5154,1064_IEO_SAD_HI
3422,1042_WSI_SAD_XX
1957,1025_IEO_ANG_LO
3361,1042_TIE_HAP_XX
7364,1091_IEO_HAP_HI
7266,1089_ITS_DIS_XX
875,1011_ITS_ANG_XX
58,1001_ITH_DIS_XX
2177,1027_DFA_DIS_XX
4574,1057_IEO_NEU_XX
897,1012_IEO_ANG_LO
5776,1071_ITH_SAD_XX
4270,1053_IOM_SAD_XX
4919,1061_TIE_HAP_XX
3915,1048_WSI_ANG_XX
5363,1066_IWL_DIS_XX
1178,1015_MTI_SAD_XX
5092,1063_IOM_FEA_XX
1371,1017_TSI_HAP_XX
2248,1028_ITH_NEU_XX
6073,1075_IOM_HAP_XX
335,1005_IEO_ANG_LO
1291,1016_TSI_ANG_XX
5425,1067_IWW_ANG_XX
6316,1078_TIE_DIS_XX
3649,1045_DFA_HAP_XX
6375,1078_WSI_FEA_XX
2696,1034_IEO_ANG_MD
2646,1033_MTI_NEU_XX
6414,1079_TAI_ANG_XX
5392,1066_WSI_FEA_XX
2291,1029_IEO_DIS_LO
1190,1015_ITH_SAD_XX
2955,1037_TIE_DIS_XX
6054,1075_IEO_SAD_LO
5044,1062_DFA_SAD_XX
3324,1041_DFA_FEA_XX
4717,1058_DFA_ANG_XX
6803,1084_TIE_NEU_XX
1717,1022_IEO_DIS_LO
2926,1036_TSI_FEA_XX
1851,1023_ITS_HAP_XX
5478,1068_IEO_HAP_MD
3719,1046_IWL_HAP_XX
6794,1084_IEO_ANG_LO
4619,1057_MTI_DIS_XX
1603,1020_DFA_DIS_XX
4249,1053_IEO_HAP_HI
1180,1015_MTI_FEA_XX
5105,1063_TAI_DIS_XX
2424,1030_ITS_NEU_XX
4025,1050_IOM_ANG_XX
3112,1039_IEO_DIS_MD
5505,1068_IWW_HAP_XX
7129,1088_IEO_DIS_MD
5797,1071_TSI_DIS_XX
5103,1063_TAI_ANG_XX
768,1010_MTI_SAD_XX
4088,1051_IEO_SAD_HI
2772,1035_IEO_HAP_MD
3604,1045_IEO_DIS_MD
349,1005_TIE_DIS_XX
4437,1055_IOM_DIS_XX
4281,1053_TAI_HAP_XX
5994,1074_IOM_FEA_XX
1270,1016_ITH_NEU_XX
6267,1077_ITH_SAD_XX
727,1010_IEO_HAP_LO
42,1001_MTI_HAP_XX
1240,1016_IOM_NEU_XX
1314,1017_IEO_DIS_MD
4061,1050_DFA_ANG_XX
6352,1078_ITH_DIS_XX
5330,1066_TIE_SAD_XX
2743,1034_ITH_ANG_XX
1242,1016_IOM_SAD_XX
6594,1081_ITH_HAP_XX
3334,1041_TSI_SAD_XX
1475,1019_IEO_FEA_MD
3095,1038_WSI_ANG_XX
6816,1084_IWW_HAP_XX
3539,1044_IWW_ANG_XX
1778,1022_TSI_FEA_XX
6096,1075_IWL_NEU_XX
5568,1069_IEO_FEA_LO
6779,1083_TSI_FEA_XX
2218,1028_IOM_NEU_XX
2670,1033_ITS_NEU_XX
60,1001_DFA_HAP_XX
5555,1068_WSI_ANG_XX
3269,1041_IEO_ANG_LO
2593,1032_ITS_DIS_XX
5548,1068_TSI_SAD_XX
6455,1079_WSI_SAD_XX
5716,1070_WSI_NEU_XX
5666,1070_IOM_FEA_XX
6446,1079_ITS_DIS_XX
6548,1081_IEO_ANG_LO
591,1008_TIE_HAP_XX
6892,1085_IOM_HAP_XX
534,1007_MTI_SAD_XX
1078,1014_IOM_SAD_XX
6520,1080_DFA_ANG_XX
5217,1064_ITS_DIS_XX
1357,1017_ITH_DIS_XX
4454,1055_MTI_FEA_XX
1387,1018_IEO_SAD_MD
1711,1022_IEO_ANG_LO
5441,1067_IWL_HAP_XX
7232,1089_TAI_HAP_XX
1912,1024_MTI_FEA_XX
4004,1050_IEO_SAD_LO
1584,1020_MTI_FEA_XX
2178,1027_ITS_NEU_XX
6323,1078_IWW_NEU_XX
7171,1088_ITH_FEA_XX
4332,1054_IEO_SAD_LO
5439,1067_MTI_DIS_XX
6012,1074_MTI_FEA_XX
6877,1085_IEO_ANG_MD
1850,1023_ITS_NEU_XX
3780,1047_IOM_FEA_XX
1464,1019_IEO_NEU_XX
3504,1043_WSI_SAD_XX
6936,1085_ITS_ANG_XX
7273,1089_WSI_NEU_XX
5161,1064_IEO_DIS_LO
6881,1085_IEO_FEA_HI
686,1009_TAI_SAD_XX
3768,1047_IEO_DIS_MD
1435,1018_ITH_HAP_XX
3000,1037_ITS_SAD_XX
2174,1027_DFA_SAD_XX
588,1008_IEO_DIS_MD
2778,1035_IEO_ANG_MD
5029,1062_MTI_DIS_XX
374,1005_IWL_NEU_XX
61,1001_DFA_SAD_XX
3400,1042_ITH_FEA_XX
4449,1055_TAI_DIS_XX
4011,1050_IEO_FEA_MD
3369,1042_IOM_ANG_XX
1797,1023_IEO_FEA_MD
6573,1081_IWW_FEA_XX
7213,1089_TIE_NEU_XX
5931,1073_MTI_DIS_XX
6369,1078_TSI_FEA_XX
5998,1074_IWW_SAD_XX
1729,1022_IOM_ANG_XX
7086,1087_ITH_HAP_XX
750,1010_IOM_SAD_XX
5999,1074_IWW_ANG_XX
891,1012_IEO_HAP_LO
5035,1062_IWL_DIS_XX
3981,1049_DFA_DIS_XX
4031,1050_IWW_ANG_XX
828,1011_TIE_FEA_XX
1531,1019_TSI_ANG_XX
6436,1079_DFA_HAP_XX
240,1003_WSI_NEU_XX
2254,1028_DFA_NEU_XX
2383,1030_IOM_HAP_XX
1962,1025_IEO_FEA_HI
662,1009_IEO_FEA_HI
1460,1018_WSI_SAD_XX
2041,1026_IEO_ANG_HI
5469,1067_TSI_DIS_XX
5142,1063_WSI_NEU_XX
6002,1074_TAI_NEU_XX
1526,1019_ITS_FEA_XX
3016,1038_IEO_NEU_XX
6711,1083_IEO_SAD_HI
5366,1066_ITH_SAD_XX
3301,1041_TAI_DIS_XX
889,1011_WSI_DIS_XX
5660,1070_TIE_FEA_XX
3754,1047_IEO_NEU_XX
6789,1084_IEO_HAP_MD
700,1009_ITH_FEA_XX
3101,1039_IEO_HAP_HI
900,1012_IEO_FEA_LO
4848,1060_IWW_NEU_XX
3535,1044_IOM_DIS_XX
6386,1079_IEO_ANG_HI
2225,1028_IWW_HAP_XX
148,1002_ITS_SAD_XX
2885,1036_IWW_DIS_XX
2839,1035_ITS_DIS_XX
990,1013_TIE_SAD_XX
3921,1049_IEO_HAP_HI
4408,1054_WSI_FEA_XX
3262,1041_IEO_NEU_XX
4677,1058_TIE_DIS_XX
174,1003_IEO_FEA_LO
2075,1026_MTI_ANG_XX
863,1011_ITH_ANG_XX
4661,1058_IEO_SAD_MD
3407,1042_DFA_DIS_XX
5628,1069_TSI_NEU_XX
2753,1034_ITS_HAP_XX
7332,1090_ITH_HAP_XX
3479,1043_ITH_HAP_XX
4713,1058_ITH_DIS_XX
2307,1029_IWW_HAP_XX
441,1006_IWW_ANG_XX
2191,1027_WSI_HAP_XX
2724,1034_TAI_SAD_XX
631,1008_ITH_DIS_XX
7182,1088_ITS_ANG_XX
4774,1059_TAI_SAD_XX
684,1009_TAI_NEU_XX
2181,1027_ITS_ANG_XX
6299,1078_IEO_SAD_LO
5361,1066_IWL_ANG_XX
1522,1019_ITS_NEU_XX
6968,1086_TIE_HAP_XX
5115,1063_IWL_ANG_XX
6737,1083_IWW_FEA_XX
2928,1036_WSI_NEU_XX
3131,1039_IWW_DIS_XX
2113,1026_WSI_DIS_XX
1980,1025_IWW_SAD_XX
1418,1018_TAI_SAD_XX
992,1013_TIE_FEA_XX
6202,1076_TSI_HAP_XX
805,1010_WSI_ANG_XX
1258,1016_MTI_NEU_XX
31,1001_IWW_SAD_XX
4159,1051_WSI_HAP_XX
3957,1049_TAI_DIS_XX
7350,1090_TSI_HAP_XX
5990,1074_IOM_NEU_XX
2991,1037_ITH_DIS_XX
919,1012_IWW_HAP_XX
347,1005_TIE_ANG_XX
2575,1032_IWL_DIS_XX
882,1011_TSI_FEA_XX
7074,1087_MTI_HAP_XX
7406,1091_MTI_DIS_XX
1612,1020_TSI_SAD_XX
2811,1035_MTI_HAP_XX
5619,1069_DFA_ANG_XX
57,1001_ITH_FEA_XX
3329,1041_ITS_ANG_XX
3424,1042_WSI_FEA_XX
3897,1048_DFA_ANG_XX
1095,1014_MTI_HAP_XX
452,1006_MTI_SAD_XX
1451,1018_ITS_DIS_XX
3350,1042_IEO_SAD_HI
4228,1052_ITS_NEU_XX
3748,1046_WSI_NEU_XX
5065,1062_WSI_DIS_XX
3382,1042_TAI_FEA_XX
1986,1025_TAI_SAD_XX
426,1006_TIE_NEU_XX
1852,1023_ITS_SAD_XX
4508,1056_TIE_NEU_XX
2204,1028_IEO_ANG_MD
2828,1035_DFA_NEU_XX
3247,1040_ITS_ANG_XX
731,1010_IEO_SAD_MD
6162,1076_IWW_SAD_XX
1835,1023_IWL_ANG_XX
2672,1033_ITS_SAD_XX
3475,1043_IWL_ANG_XX
389,1005_DFA_ANG_XX
2117,1027_IEO_HAP_HI
6960,1086_IEO_ANG_HI
5433,1067_TAI_DIS_XX
6526,1080_ITS_ANG_XX
2488,1031_IWL_NEU_XX
1275,1016_ITH_DIS_XX
6662,1082_TAI_DIS_XX
6800,1084_IEO_DIS_LO
925,1012_TAI_HAP_XX
2553,1032_IWW_HAP_XX
2875,1036_IOM_HAP_XX
819,1011_IEO_FEA_MD
1052,1013_WSI_FEA_XX
4583,1057_IEO_ANG_HI
4388,1054_DFA_SAD_XX
1837,1023_IWL_DIS_XX
2495,1031_ITH_HAP_XX
6943,1085_TSI_FEA_XX
1897,1024_IWW_HAP_XX
5030,1062_IWL_NEU_XX
1300,1017_IEO_NEU_XX
7430,1091_ITS_DIS_XX
343,1005_IEO_DIS_HI
1029,1013_ITH_DIS_XX
6735,1083_IWW_SAD_XX
1334,1017_TAI_NEU_XX
3373,1042_IWW_HAP_XX
7205,1089_IEO_ANG_MD
1365,1017_ITS_HAP_XX
165,1003_IEO_HAP_LO
834,1011_IOM_FEA_XX
1799,1023_IEO_DIS_LO
93,1002_IEO_FEA_LO
4294,1053_IWL_SAD_XX
6654,1082_IWW_ANG_XX
6704,1082_WSI_DIS_XX
2836,1035_ITS_SAD_XX
1313,1017_IEO_DIS_LO
2392,1030_IWW_FEA_XX
102,1002_TIE_FEA_XX
4524,1056_IWW_FEA_XX
4405,1054_WSI_HAP_XX
4874,1060_ITH_SAD_XX
702,1009_DFA_NEU_XX
2434,1030_TSI_FEA_XX
212,1003_IWL_SAD_XX
3118,1039_TIE_FEA_XX
6971,1086_TIE_FEA_XX
5524,1068_IWL_SAD_XX
6126,1075_WSI_NEU_XX
4801,1059_DFA_DIS_XX
4908,1061_IEO_SAD_HI
3259,1040_WSI_ANG_XX
5249,1065_TIE_ANG_XX
741,1010_IEO_DIS_HI
4645,1057_TSI_HAP_XX
4808,1059_TSI_NEU_XX
1934,1024_ITS_SAD_XX
2111,1026_WSI_ANG_XX
1199,1015_DFA_DIS_XX
6236,1077_IOM_HAP_XX
5273,1065_MTI_ANG_XX
6301,1078_IEO_SAD_HI
52,1001_IWL_DIS_XX
2632,1033_IOM_FEA_XX
1691,1021_ITS_DIS_XX
1951,1025_IEO_HAP_LO
5260,1065_IWW_SAD_XX
1025,1013_ITH_HAP_XX
5727,1071_IEO_SAD_MD
5342,1066_IWW_SAD_XX
7262,1089_ITS_HAP_XX
4097,1051_IEO_DIS_HI
6068,1075_TIE_SAD_XX
5743,1071_TIE_DIS_XX
6129,1075_WSI_ANG_XX
1803,1023_TIE_HAP_XX
4227,1052_DFA_DIS_XX
4932,1061_IWW_SAD_XX
993,1013_TIE_DIS_XX
3021,1038_IEO_SAD_MD
372,1005_MTI_FEA_XX
6717,1083_IEO_FEA_HI
6171,1076_TAI_DIS_XX
5620,1069_DFA_FEA_XX
1444,1018_DFA_FEA_XX
7274,1089_WSI_HAP_XX
4511,1056_TIE_ANG_XX
4176,1052_IEO_FEA_HI
3715,1046_MTI_ANG_XX
3220,1040_MTI_NEU_XX
4615,1057_MTI_HAP_XX
508,1007_TIE_NEU_XX
5119,1063_ITH_HAP_XX
2369,1030_IEO_ANG_HI
7082,1087_IWL_ANG_XX
7275,1089_WSI_SAD_XX
6486,1080_IOM_DIS_XX
5682,1070_MTI_SAD_XX
2848,1035_WSI_SAD_XX
3884,1048_IWL_SAD_XX
3477,1043_IWL_DIS_XX
7303,1090_IOM_SAD_XX
4315,1053_ITS_DIS_XX
2203,1028_IEO_ANG_LO
604,1008_IWW_SAD_XX
3236,1040_ITH_FEA_XX
3023,1038_IEO_ANG_LO
1477,1019_IEO_DIS_LO
368,1005_MTI_NEU_XX
2120,1027_IEO_SAD_HI
7419,1091_DFA_NEU_XX
6240,1077_IOM_DIS_XX
3331,1041_ITS_DIS_XX
7302,1090_IOM_HAP_XX
71,1001_TSI_NEU_XX
6374,1078_WSI_ANG_XX
6215,1077_IEO_HAP_MD
133,1002_IWL_DIS_XX
2015,1025_ITS_HAP_XX
6254,1077_MTI_HAP_XX
1932,1024_ITS_NEU_XX
5601,1069_MTI_ANG_XX
5809,1072_IEO_SAD_MD
